x,y,source,title
4.4877253,18.844376,Experience Weekend USA TODAY Travel,50 facts about 50 state flags
1.4114779,-2.8597689,Springville Journal,"Gardening and More: Garden fair to feature speakers, tips on best gardening"
33.84126,-17.646498,GlobeNewswire,Fibrocell to Present at Multiple Investor Conferences in September
-36.974743,-18.657187,San Francisco 49ers,Jim Tomsula Evaluates Vikings Offensive Personnel... [SF-VID]
25.6868,-3.073608,Brunswick News,"Area Deaths, 9.7"
26.194298,-8.505188,Topix,Bill Gross Urges Fed to Get Off Zero on Rates
33.05966,-16.921871,Fat Pitch Financials,Steve Jobs movie is 'not opportunistic': Sorkin
-11.198184,11.729653,ABC News,New Zealand Issues Tsunami Warning After Quake Hits Chile
-12.479372,18.169575,KOAT,"2 killed, several hurt in Los Chavez shooting"
9.777656,-34.712605,App.ViralNewsChart.com,Here’s how the Spice Girls really got their nicknames
-2.7856693,-9.380944,Yahoo! News Australia,Strictly Ballroom hits the stage in Brisbane
0.40653586,39.50763,MainStreet Newspapers,Governor to attend REACH ceremony
-4.2147264,-7.8290906,MyInforms,"Some Things Never Change, and Then Sometimes, All the Things Change"
13.458564,-9.620531,Lloyds List,US Senators introduce bill to ban crude oil shipping on Great Lakes
-4.111631,-32.192806,MyInforms,"Rugby World Cup ones to watch: Fleet-footed fly-halves, hulking hookers and powerful props, guide to tournament's top yo"
-18.63535,32.713303,Yass Tribune,Dawesville mother hid drugs in daughter's toybox
8.181288,-5.6837564,National Oceanic and Atmospheric Administration,Action (3.78 ft) - Observation - RLGF1 - Haw Creek above Russell Landing (Florida)
2.0153768,-3.2139757,Streetsboro Gateway News,"Cleveland Museum of Art MIXes contemporary art, live music in event"
-5.542726,-1.7192371,Gonzales Weekly Citizen,The Bastard Executioner Sneak Peek: Is Wilkin Lady Love's New Bodyguard?
20.734426,1.446355,Lawn and Landscape,Lambert Landscape hires sales manager
-32.473213,25.055595,kSPR 33,Murder suspect runs from police but can't hide long
-2.571853,-8.26905,CNET.co.uk,"'Star Wars' Post-it note wall art looms large (pictures) Employees of UK office supply company Viking create a series of murals of Darth Vader, Yoda and other ""Star Wars"" favorites using sticky little pieces of paper."
12.451575,12.828013,ABC News,Bridge Scandal Defendants: Firm Must Turn Over Probe Notes
22.335882,27.084799,WSAU-AM,Obama enthusiastic for Los Angeles Summer Olympics bid: White House
-18.600332,11.703896,ZNBC,E.P. to get $65m loan for roads
-11.557185,18.106615,Star-Telegram,India raises death toll for citizens in hajj stampede to 18
-3.5092661,-32.0836,Yahoo! Maktoob News,#360Fans: From New Zealand to Argentina …
12.122299,2.2649956,Spark Spread,Exclusive - CPV agrees sale of Calif. plant stake
-36.34619,-16.363523,MyInforms,Textile artist Sue Cavanaugh thrives on imperfections
-15.456485,-20.148596,Belfast Telegraph,"Video: Hugo Lloris happy at Tottenham, demands progress in Europa..."
6.8175898,26.576717,Yahoo! Finance,Dozens more migrants break out of second Hungarian camp
-20.87294,-21.147596,Merced Sun-Star,Diamondbacks recall 3 minor leaguers
-26.810932,-15.532845,Town 102 FM,Cortana Embarrasses Microsoft Boss On Stage
18.71502,12.677101,NBC Philadelphia,"Facebook's Instagram Hits 400M Users, Beats Twitter"
8.450215,-24.48934,Positively Naperville,NCTV17 Girls Tennis Highlights: Naperville Central vs. Waubonsie Valley
-5.496515,-20.104715,Sydney Morning Herald,Injury scare for Sydney Swans captain Kieren Jack
10.466106,9.966346,Fresno Bee,Morocco blocks Ikea store amid reported diplomatic rift
-28.421558,-3.6037302,Register-Guard,Tualatin resident plans to appeal judge's dismissal of her lawsuit against city
16.034817,34.032894,HT Syndication,"Performance Matters, Not Position"
16.510122,-6.3399005,ETurboNews,Additional ANA Charter in October 2015: Matsuyama – Taipei Song Shan
9.679672,-34.439587,App.ViralNewsChart.com,I Dyed My 4-Year-Old’s Hair
-27.897514,22.822529,KION 46,Scrapyard worker killed by military ordnance
-10.778363,-3.322392,Jerusalem Post,Israeli airline Arkia cancels Thursday morning domestic flights due to weather
-0.37826848,-3.4342856,Lancashire Evening Post,Cue legends set for snooker showdown
3.774428,-10.21709,Austinnews.net,As work becomes more mobile office designs change and buildings adapt
27.4245,-4.320699,WNYT,US home sales slide in August after 3 months of solid gains
8.210361,-20.42194,Huron Plainsman,I Made a Difference award
-8.467766,11.142738,GantDaily.com,Sausage patties recall: Metal pieces found in Johnsonville Grillers
-18.874372,-23.399862,Canyon Courier,Cougars dominate homecoming affair
11.837903,2.354525,Reliance Trust,Intelligent Power Switches Market - North America Expected the High Growth Rate by 2015-2021
23.049522,26.191574,Texarkana Gazette,CRUZ BLAMES PRESIDENT OBAMA FOR CLIMATE OF VIOLENCE AGAINST POLICE
-2.3810997,40.40833,LatestNigerian.com,"Burglars attack Ekiti Girls’ school, cart away computers "
-20.663939,31.79234,CBS 6,Ex-Buffalo police officer who stole on duty to be sentenced
9.767554,-33.903194,South African Décor and Design,Resin trophy heads
9.511746,34.363205,Yahoo! News Australia,Drowned boy reminder to stop the boats: PM (AAP)
-2.802095,-26.850248,Comic Book Resources,"Discussion: Toxic T-mist cloud of Death. Sep 08, 00:11am"
-26.853424,-1.6305352,Greenwood Democrat,Clock Tower Cleaning
-20.863863,-27.880074,DangoteNews.com,Hometown: Ghanaian clubs capture the world through football names
25.912453,-5.136305,Before Its News,Record Fall in China's Foreign Exchange Reserves
17.404749,11.337666,My Fox Illinois,Chicago's Proposed Budget Angers Many
-8.926967,-22.768383,Himalayan Times,Djokovic to play Nadal
-38.545315,-17.31261,NewsR.in,Rose Wins Loebner Bronze
-33.874706,-34.41037,App.ViralNewsChart.com,adidas Exec Reveals What Really Swayed Kanye West Away from Nike
21.924242,-4.8969054,TheTurkeyNews.Net,Irish Stock Exchange announces €6.2m 2014 profit
15.720581,-5.842189,Propertyreview.com.au,Preston Rowe Paterson joins global coalition
-1.748574,-28.57497,NewsOnFeeds.com,Kerry unveils huge increase in refugees U.S. will let in
-6.289997,-23.280014,Greenfield Daily Reporter,Zico: I want to show I'm serious about being FIFA president
-25.739365,24.138248,Charlotte Observer,1 injured in west Charlotte shooting
-1.6423515,36.848347,WCTV6,FAMU S.B.I. Hosts Southeast Distance Learning Conference
43.694233,19.801207,WSFX-TV,Playfab Hosting Seattle Game Jam Competition To Bring Region's Game Developers Together
-0.8218795,21.006823,Southwest Times Record,Watch Dog
13.631172,-2.6814256,Hill Dickinson,Hill Dickinson’s Hong Kong office contributes to leading arbitration law journal
41.52025,-11.6802,Market Pulse Navigator,"Food and Beverage Coding and Marking Equipment Market 2015 Global Trends, Market Size, Share, Price, Segmentation, Research Report and Forecast 2019"
-34.415886,-17.260525,UAE NewsApp.com,Sicario director Denis Villeneuve interview: Charting his amazing rise from the Canadian arthouse to Blade Runner 2
-7.7311387,-13.504605,Broadsheet,Italian Film Festival
-2.8053706,-31.505032,ZoBo.co.za,"Marking World Tourism Day, S. Africans hope to regain tourists by loosening visa rules"
-3.5408914,28.05084,EIN News,UBER COLLIDES WITH FRANCE
-33.963203,-34.43015,App.ViralNewsChart.com,And Forgive Us Our Text Messages
-17.05163,27.43358,1440 WNFL,Percy Sims will stand trial in Green Bay murder
-2.8562686,-1.2618737,Calhoun Times,New books available at Cedartown Library
-10.135097,-12.898248,Roto World,Dolphins release Josh Freeman for second time
-4.481974,-5.5553627,WTVW FOX 7,Brad Byrd Speaks to Mitch Luman on Space
-18.396456,22.2371,Galveston County Daily News,Man rescued after falling overboard
-2.5613256,39.629272,Estcourt and Midland News,Spelling Bee achievers
8.928878,-31.804737,MyInforms,How you can book a flight for a dollar
-26.040155,-2.1549284,13 WLOS,Flag Retirement Location Dedicated in Hendersonville
9.385086,25.06291,EUobserver,[Ticker] Russia plans airbase in Belarus
25.441357,-18.918375,MoneyAM,"Nomura retains neutral on Hunting, target cut from 390p to 355p"
-3.431798,-32.010773,Sydney Morning Herald,Rugby World Cup: Japan out to prove they're no fluke
2.7311392,19.755451,San Diego 6,Lightning kills 22 people in southeastern India
17.688185,-9.856397,Research and Markets,Rating and Forecast Report PROTHENA CP PLC
-15.188259,-17.205486,Tajikistan News.net,Sports Rafael Nadal crashes out of US Ope
-27.935757,7.916538,Kenton Times,Boyd Kenneth Mullholand
7.7960653,-24.265766,Hubii,MSNBC Anchor Admits Why She Didn’t Get to Ask Hillary Clinton All of the Email Questions She Wanted
1.6474282,-0.60723656,2GB,Ben Fordham – Ken Sutcliffe’s Tribute To Mike Gibson
14.116146,-17.45112,EUR-Lex,OJ:JOC_2015_294_R_0069: Case T-230/14: Order of the General Court of 9 June 2015 — Deutsche Edelstahlwerke v Commission (State aid — Measures adopted by Germany in favour of electricity generated from renewable energy sources and of energy-intensive under
9.685886,13.352236,AHA News,"Task force issues HVAC guidance for ORs, sterile processing departments"
-33.2527,23.215805,Guidry News,The Galveston Police Department will host a blood drive on Thursday at the department's facility at 601 54th Street.
21.282299,22.809694,GlobalNRGNews.com,Advanced biofuels industry leaders: Obama baits and switches on clean energy
-2.174183,-1.3013477,Prime 7,Millions down the drain (video)
10.469923,36.08542,Yahoo! India,PM condoles loss of lives in Haj st …
-37.59772,1.5946623,Stroud News and Journal,Margaret Mary HIPKISS
28.968788,-15.2703,Nation's Restaurant News,Biggest Movers in Consumer Cyclical Stocks Now – DNKN NTK GM DORM
-14.449691,-35.280235,Oklahoma Daily,Oklahoma football: Predicting the score of Sooners vs. Tulsa Golden Hurricane
14.436148,-21.091007,Elexica,Breakfast briefing: Employment law in the UK - Equal pay - time to rethink the merits of conducting an equal pay audit?
-26.156597,7.2280235,NY1,Honey from Queens Bees Has Sweet Benefits
9.274247,10.420013,Global Times,Burkina army on alert
25.36874,5.881512,Ottawa TechWatch,Carleton Opens Mass Spectrometry Centre
29.761105,3.822579,Moneycontrol.com,Sri Ramakrishna Mills Coimbatore: Outcome of AGM
-0.9369156,1.4393766,Game Over,Wasteland 2: Director’s Cut – “Welcome to the Wasteland” Trailer
41.986313,19.575253,WTRF,Bladex Announces the Successful Closing of a new Asian Syndicated Loan
-43.69138,10.740542,NewsRadio KFBK,Bride Nearly Run Over by Drunk Wedding Guest
-13.433759,-22.260893,Chicago Daily Herald,Injured Bills safety Williams released from the hospital
-14.118328,-32.20171,Deseret Morning News,High school girls soccer: Stansbury defeats Tooele 5-2 in second leg of county derby
4.941609,28.612925,TheTurkeyNews.Net,Europe struggles with handling flood of migrants
24.40122,10.818485,Communitycare.co.uk,BASW chief executive Bridget Robb to retire
7.4594474,-7.3015704,NewsOnFeeds.com,Apple stock lifts following product launches
7.7509346,-51.876343,Temple Daily Telegram,"James Andrew Barney, 56, of Temple died Monday"
2.862613,2.393295,NigerianHerald.com,Inside Royal Yacht Squadron at Cowes
31.357527,-12.812469,Pettinga Financial Advisors,Interesting GOGO Put And Call Options For May 2016
26.236788,-3.4034264,JD Supra,"The Numbers Are In… er, Projected: Increases to the Estate, Gift, and Generation-Skipping Transfer Tax Exclusions"
27.785002,-12.594697,Manila News.Net,Yet another measure of risk in junk-bond market flashing red
-26.070013,27.20733,Southend Standard,High Street attack in Colchester
25.10944,4.484077,MyInforms,Three Austinites rank on Forbes' list of richest Americans
-27.878029,-2.0630436,New York Business Journal,Atlanta's SweetWater beer headed to N.Y.C.
39.85915,19.971605,Stock Nod,Dominion To Present At Bank of America Merrill Lynch 2015 Power & Gas Leaders Conference
38.937363,-25.430079,Market Intelligence Center,KB Home (KBH) Showing Bearish Technicals With Support At $13.87
4.648947,17.973274,Before It's News,The Commodities Bull Market to Come – Rick Rule Interview
-35.12882,2.239883,Fayetteville Observer,Michael W. Kelly
-14.487945,-5.5811486,Interlake Group,TV chef Sandra Lee cancer-free
26.615469,-4.5065746,Columbus Dispatch,Sales of new homes stay on strong summer pace
6.5319743,-26.640945,Sarnia Observer,Silent Era Star of Our Gang Jean Darling Dies...
2.444017,-5.0057406,Tech Investor News,11 unexplainable Nintendo decisions (K. Thor Jensen/Gearlog)
-1.8671327,0.64580315,Vision Monday,What a little cash can do for fear-ridden investors
0.017700726,36.191948,Wall Street Business Network,"Provo Utah Cosmetology News: Utah's G3 Elects www.CameoCollege.com Beauty-Institute ""Best-of-the-State Reputation"" (June 2015) and ""Most Consistent Beauty School"" for Locals"
0.8976643,-10.780185,Before It's News,A Colloidal Assembly Approach to Synthesize Magnetic Porous Composite Nanoclusters for Efficient Protein Adsorption
-4.558553,23.873365,Centre Daily Times,David Haugh: Derrick Rose's professed focus on free agency bad form for Bulls leader
12.818582,18.3237,Western People,Social Democrats reveal five election candidates
10.28375,-4.070767,Chemical Processing.com,Quick Poll: Corporate Citizenship
-3.4375412,41.502293,Evesham Journal,"New term, new faces at the John Masefield High School"
7.8007684,-10.001637,Hindustan Times,9/25/2015: Nation: Ex-paramilitary men seek army veterans’ help
-12.334815,-26.619713,Latest Nigerian News.com,Porto vs. Chelsea: Returning Mourinho seeks Champions League solace
1.0976336,-5.2249026,Latest Nigerian News.com,Napoli vs. Juventus: Allegri demands improvement
1.6960812,-2.704924,TSN,Does McDavid end up in Top 50?
5.3226995,20.801117,MSNBC,Radical GOP law threatens entire court system
-5.381785,-9.826799,Metal Hammer,Jeff Beck tribute gets re-release
32.299885,7.998059,Town Hall,IIROC Trade Resumption - CYT
18.898594,-34.90495,NewsListOnline,"Aretha Franklin performing, Mark Wahlberg hosting Philadelphia papal event – Fox News"
14.105865,19.150167,The Sydney News,Labour faces a tough time convincing voters on the UK economy
-32.784782,18.895252,TheStar.com.my,Himpun 16: Stand-off over but Police will continue to monitor
-11.533442,29.018438,MySanAntonio,Track officials 'devastated' by ban on horse racing machines
-15.455946,19.378717,Salem News,Rollover in Elkton
-20.585602,-15.95493,WOKR 13,Anthony Lamb verbally commits to Vermont
11.752906,-2.8182588,IB Madison,HealthMyne gets FDA OK for tumor imaging software
6.8936677,-3.395073,Latest Nigerian News.com,The science of hair: How ghd's innovative R&D department is setting the bar for hair styling tech
6.2345033,-1.2326981,Individual.com,Urgent: China stocks dive 3 pct Tuesday
-4.889247,-16.856346,App.ViralNewsChart.com,How Writing Regularly Can Boost Your Creativity and Clarity
-17.265947,22.347212,LatestNigerian.com,2 Thieves Drown Inside Canal While Trying To Escape With Their Loot
-34.304432,-34.817684,App.ViralNewsChart.com,Cuomo Pledges Advice and Assistance to Puerto Rico
5.3044953,-5.3007474,Capital Bay,Coastal flood watch in effect starting noon Saturday
32.301685,8.003967,14 WFIE,IIROC Trading Halt - CAR.UN
-10.787583,12.856397,Chicago Daily Herald,McHenry County to vote on allowing nuns to expand convent
26.946198,5.9320016,Tajikistan News.net,Alcoa splitting into two companies
33.61892,-4.3713465,Sys-Con Media,Thin Film Battery Market
32.45284,1.6906631,Investegate,F&C Global Smlr Cos : Issue of Equity
11.943046,36.53581,HT Syndication,Bodh Gaya: Security beefed up ahead of PM Modi's visit
41.59328,-9.244634,Town Hall,"Silica Hydride Market - Global Industry Expert Opinions Analysis, Emerging Opportunities, Market Size, Share, Growth Drivers, Market Trends, Statistics and Forecast 2015 - 2020"
